071651,聯發科國票06購01,071652,義隆國票04購02,
071653,義隆國票04購03,071654,新興國票04購01,
071655,奇鋐國票04購01,071656,緯穎國票04購02,
071657,復盛國票04購01,071658,T50反1國泰06購01,
071659,滬深2X國泰04購01,071660,康舒國泰05購01,
071667,台積電兆豐04購03,071669,SP黃豆凱基04購02,
071672,鴻海凱基05購01,071674,精元凱基04購01,
071676,新光金凱基05購01,071678,上緯控凱基04購01,
071686,力山國票04購03,071687,華通國票04購01,
071688,國巨國票05購01,071689,國巨國票05購02,
071690,宏碁國票04購02,071691,京元電國票05購01,
071692,嘉晶國票04購01,071693,晶技國票04購02,
071694,群創國票04購05,071695,致伸國票04購02,
071696,康控國票04購01,071697,眾達國票04購01,
071698,康舒國票04購03,071699,瑞祺國票04購02,
071700,訊芯國票04購02,071701,南六國票04購01,
071702,申豐國票04購01,071703,緯穎國票04購03,
071704,康那香國票04購01,071705,聯電統一04購04,
071706,聯電統一05購01,071708,義隆統一04購02,
071709,大立光統一05購03,071712,儒鴻元富09購01,
071713,為升元富09購02,071714,國巨元富07購17,
071715,國巨元富07購18,071716,台積電元富07購18,
071717,瑞昱元富09購01,071718,開發金元富07購01,
071719,臻鼎元富09購01,071720,聯茂元富07購01,
071728,統一群益04購01,071732,上緯控群益04購02,
071735,上証2X國泰04購01,071736,可成國泰05購01,
071737,上緯控國泰04購01,071738,康那香國泰04購01,
071753,FBVIX元大06購01,071762,玉晶光元大05購02,
071763,群創元大04購01,071764,群創元大04購02,
071768,上緯控元大04購01,071771,南電元大04購01,
071772,南電元大04購02,071774,康那香元大04購01,
071778,元黃金中信04購01,071783,宏碁兆豐04購01,
071784,金像電兆豐05購02,071787,鈺齊兆豐04購01,
071790,聯電群益04購02,071791,旺宏群益04購02,
071792,可成群益04購03,071795,台灣50國票04購02,
071796,聯電國票04購03,071797,順德國票04購01,
071800,新光金國票06購01,071802,玉晶光國票06購02,
071803,上緯控國票04購01,071807,SP黃豆元大06購04,
071810,國巨元大04購03,071811,旺宏元大04購02,
071812,旺宏元大04購03,071814,宏碁元大04購02,
071820,聯發科元大04購01,071823,新光金元大06購01,
071824,大立光元大05購01,071825,大立光元大05購02,
071832,滬深2X國泰05購01,071833,華通國泰05購01,
071834,彩晶國泰05購02,071843,台積電統一05購02,
071847,南電統一05購04,071848,復盛統一05購01,
071849,T50反1元富07購07,071850,力山元富09購01,
071851,鴻海元富07購11,071852,旺宏元富09購02,
071853,旺宏元富09購03,071854,致茂元富07購02,
071856,國泰金元富09購01,071857,帆宣元富07購01,
071858,南電元富07購03,071859,南電元富07購04,
071864,彩晶凱基04購03,071867,大毅群益04購02,
071870,聯茂群益04購01,071871,緯穎群益04購01,
071872,南電群益04購03,071873,康那香群益04購01,
071877,旺宏凱基04購02,071879,義隆凱基04購02,
071881,眾達凱基04購01,071887,聯詠統一04購01,
071888,復盛統一04購01,071889,南電統一04購07,
071890,南電統一05購05,071891,國喬元富09購01,
071892,國喬元富09購02,071893,大成鋼元富07購02,
071894,佳世達元富09購01,071895,佳世達元富09購02,
071896,漢唐元富07購03,071897,南亞科元富05購01,
071898,聯發科元富09購03,071899,全新元富09購01,
071900,晶技元富07購03,071901,新日興元富07購02,
071902,京鼎元富07購01,071903,同欣電元富04購02,
071904,瑞祺元富09購01,071905,緯穎元富05購02,
071906,台灣50元大04購05,071907,T50反1元大04購03,
071908,上証2X元大04購01,071918,聯發科元大04購02,
071920,新光金元大04購04,071921,群創元大04購03,
071926,台灣50國泰07購01,071927,道瓊銀國泰04購02,
071928,中石化國泰04購01,071929,光磊國泰05購01,
071930,精元國泰04購01,071931,美律國泰05購01,
071932,欣興國泰05購01,071933,樺漢國泰05購01,
071942,T50反1國票04購02,071943,T50反1國票05購02,
071944,神隆國票04購02,071945,中橡國票04購01,
071946,旺宏國票04購03,071947,智邦國票04購01,
071948,神達國票04購01,071949,上緯控國票05購01,
071950,盛群國票04購01,071951,矽創國票04購01,
071952,台汽電國票04購01,071953,T50反1凱基06購02,
071954,T50反1凱基07購01,071961,華通群益04購01,
071962,國巨群益04購02,071963,宏碁群益04購03,
071964,台光電群益04購01,071965,奇力新群益04購01,
071966,奇鋐群益04購04,071970,國巨元大04購04,
071976,華城國票04購01,071977,信錦國票04購01,
071978,聯電國票05購01,071979,國巨國票05購03,
071980,旺宏國票05購01,071981,力成國票04購02,
071982,南茂國票04購01,071983,台汽電國票05購01,
071986,臺股指統一06購01,071987,臺股指統一06購02,
071988,臺股指統一06購03,071989,上銀元富05購03,
071990,華通元富09購01,071991,華通元富09購02,
071992,智邦元富09購01,071993,智邦元富09購02,
071994,聯發科元富09購04,071995,聯發科元富09購05,
071996,玉晶光元富05購01,071997,彩晶元富05購02,
071998,彩晶元富07購01,071999,聯發科國泰05購02,
072021,國巨凱基05購01,072023,可成凱基04購02,
072028,致新凱基05購01,072030,味全元大06購01,
072032,國巨元大05購01,072034,台積電元大04購03,
072044,SP黃豆統一05購01,072045,聯電統一04購05,
072046,鴻海統一05購02,072047,國巨統一05購01,
072049,宏碁統一05購01,072053,宏碁元富07購02,
072054,宏碁元富07購03,072055,英業達元富09購01,
072056,大立光元富06購01,072057,國巨群益04購03,
072059,瑞昱群益04購02,072062,智原群益04購01,
072068,台達電國泰05購01,072069,金像電國泰05購02,
072070,玉晶光國泰05購02,072071,康控國泰04購01,
072083,鴻海國票04購03,072084,宏碁國票04購03,
072085,華新科國票04購01,072086,大立光國票04購02,
072087,景碩國票04購01,072088,緯創國票04購02,
072095,T50反1中信07購02,072096,晶碩中信04購01,
072097,金像電群益04購01,072100,日月光群益04購01,
072104,國巨兆豐04購02,072105,大立光兆豐04購04,
072106,嘉晶兆豐04購01,072109,緯創兆豐04購01,
072110,健策兆豐04購01,072115,宏碁凱基04購02,
072117,玉晶光凱基04購05,072121,華通統一04購03,
072122,金像電統一04購04,072123,欣興統一05購01,
072124,玉晶光統一05購02,072125,SP黃豆元富04購01,
072126,南紡元富07購01,072127,玉晶光元富07購03,
072128,群創元富06購01,072129,茂林元富09購01,
072130,晶碩元富07購01,072131,台汽電元富07購01,
072132,台灣50元大05購01,072137,旺宏元大04購04,
072138,順德元大04購01,072140,美律元大04購02,
072143,晶技元大04購01,072145,TPK元大04購01,
072149,T50反1國票04購03,072150,華夏國票04購01,
072151,聯電國票05購02,072152,億光國票04購01,
072153,凌陽國票04購01,072155,全新國票04購02,
072157,奇力新國票05購01,072158,新光金國票04購02,
072159,新光金國票05購01,072160,新光金國票05購02,
072161,聯詠國票04購01,072162,總太國票04購01,
072163,松翰國票04購01,072164,聯發科國泰05購03,
072165,玉晶光國泰05購03,072177,義隆元富05購01,
072178,健策元富05購02,072179,臺指2X中信07購01,
072180,中鋼中信07購01,072181,群創中信07購01,
072182,台積電兆豐04購05,072185,禾伸堂兆豐04購01,
072187,大成鋼群益04購01,072188,聯電群益04購04,
072189,聯電群益04購05,072190,聯電群益04購06,
072191,聯電群益04購07,072199,光磊元大04購01,
072201,精元元大04購01,072204,聯發科元大04購03,
072212,FBVIX國泰05購01,072213,強茂國泰05購01,
072214,華新科國泰05購01,072221,聯電凱基04購02,
072222,鴻海凱基05購03,072229,松翰凱基04購01,
072230,台積電康和04購01,072231,大立光康和04購01,
072232,臺指反國票04購02,072233,臺指反國票05購01,
072234,臺指反國票05購02,072235,SP黃豆國票04購03,
072236,上銀國票04購02,072237,為升國票04購02,
072238,聯電國票04購04,072239,精元國票04購02,
072240,奇力新國票04購01,072241,聯陽國票04購03,
072242,創意國票04購02,072243,群創國票04購06,
072244,彩晶國票05購02,072245,同欣電國票04購01,
072246,致新國票04購01,072248,中石化中信05購01,
072256,世紀鋼凱基04購02,072257,世紀鋼凱基04購03,
072258,世紀鋼凱基05購01,072260,元金2X群益05購01,
072272,世紀鋼群益04購03,072273,世紀鋼群益04購04,
072274,鴻海兆豐05購01,072280,台積電元大05購03,
072284,奇力新元大04購01,072285,群創元大04購04,
072286,晶碩元大04購01,072290,世紀鋼元大05購01,
072295,聯電國票04購05,072298,GIS國票04購01,
072301,聯電統一04購06,072303,南亞科統一04購03,
072304,南亞科統一04購04,072305,南亞科統一05購02,
072306,奇力新統一04購03,072307,可成統一04購04,
072310,大立光統一04購05,072311,群創統一05購01,
072312,TPK統一04購05,072313,和碩統一04購01,
072314,超眾統一04購01,072315,啟碁元富06購01,
072316,啟碁元富06購02,072317,世紀鋼元富09購01,
072318,國巨國泰05購02,072319,友達國泰04購03,
072320,啟碁國泰04購01,072321,南六國泰05購01,
072322,世紀鋼國泰05購01,072323,T50反1富邦05購01,
072324,道瓊銀富邦06購01,072325,鴻海富邦05購01,
072326,台積電富邦06購01,072327,旺宏富邦05購01,
072328,瑞昱富邦05購01,072329,欣興富邦05購01,
072330,世紀鋼富邦05購01,072338,聯電中信04購01,
072339,GIS中信05購01,072340,世紀鋼兆豐04購02,
072345,祥碩凱基04購01,072346,祥碩凱基04購02,
072352,祥碩群益04購01,072380,T50反1國泰07購01,
072381,國巨富邦04購02,072382,聯發科富邦06購01,
072392,SP黃豆國票06購02,072393,台泥國票04購01,
072394,聯電國票06購01,072395,台積電國票04購04,
072396,台積電國票05購02,072397,華邦電國票04購02,
072398,智邦國票04購02,072399,台勝科國票04購01,
072401,祥碩國票04購01,072402,正隆統一05購01,
072403,台積電統一05購03,072404,台積電統一05購04,
072406,可成統一04購05,072408,國揚統一05購01,
072409,台勝科統一05購01,072410,祥碩統一05購01,
072411,祥碩統一05購02,072413,世紀鋼統一04購04,
072414,世紀鋼統一05購01,072415,世紀鋼統一05購02,
072416,世紀鋼統一05購03,072417,台泥元富05購01,
072418,正隆元富09購01,072419,南亞科元富09購01,
072420,祥碩元富05購01,072421,祥碩元富05購02,
072422,祥碩元富05購03,072423,世紀鋼元富09購02,
072430,中橡凱基04購01,072432,旺宏凱基04購03,
072434,華新科凱基04購01,072435,冠德凱基04購01,
072437,中租凱基04購01,072462,祥碩統一06購01,
072463,彩晶統一04購02,072464,T50正2元富07購01,
072465,聯電元富05購02,072466,聯電元富05購03,
072467,聯電元富05購04,072470,緯穎富邦05購01,
072481,祥碩國泰04購01,072482,祥碩國泰05購01,
072483,SP黃豆國票04購04,072484,SP黃豆國票05購01,
072485,喬山國票04購02,072486,上銀國票04購03,
072487,台積電國票05購03,072488,台積電國票05購04,
072489,台光電國票04購01,072490,南亞科國票04購02,
072491,達欣工國票04購01,072492,彩晶國票05購03,
072494,台灣50凱基05購05,072495,臺指2X凱基05購01,
072497,聯陽凱基04購01,072501,喬山兆豐04購01,
072502,國巨兆豐04購03,072503,旺宏兆豐04購01,
072506,日月光兆豐04購01,072507,茂林兆豐04購01,
072508,祥碩兆豐04購01,072509,祥碩兆豐04購02,
072510,同欣電兆豐04購01,072511,惠特兆豐04購01,
072512,S&P正2中信04購01,072513,S&P正2中信05購01,
072546,台塑國票04購01,072547,長興國票05購01,
072548,台積電國票04購08,072549,台積電國票05購05,
072550,友訊國票04購01,072551,聯發科國票05購04,
072552,富邦金國票04購01,072554,大成鋼統一05購01,
072555,聯電統一04購07,072556,英業達統一05購01,
072557,友達統一05購02,072559,奇力新統一05購01,
072561,新光金統一04購02,072562,中信金統一05購01,
072563,奇鋐統一04購03,072564,TPK統一04購06,
072567,超眾統一04購02,072568,同欣電統一05購01,
072571,世紀鋼統一05購04,072572,T50正2元富07購02,
072573,SP黃豆元富04購02,072575,上銀元富09購01,
072576,聯電元富09購01,072577,台積電元富07購20,
072578,台積電元富07購21,072581,牧德元富07購03,
072582,智易元富07購02,072583,南電元富07購05,
072584,友達富邦05購01,072585,華新科富邦05購01,
072586,GIS富邦05購01,072595,台積電兆豐04購06,
072596,臺股指中信05購07,072597,T50反1凱基07購02,
072599,金像電凱基04購01,072603,台虹凱基04購01,
072612,國巨國票04購04,072613,國巨國票04購05,
072614,國巨國票04購06,072615,京元電國票04購01,
072618,富邦金國票04購02,072619,奇鋐國票04購03,
072620,智易國票04購02,072621,帆宣國票04購01,
072622,聯茂國票04購02,072623,南六國票04購02,
072625,美指2X統一04購01,072627,聯電統一05購02,
072629,鴻海統一05購03,072632,台積電統一04購14,
072633,台積電統一05購05,072635,美律統一05購01,
072638,奇鋐統一04購04,072640,世紀鋼統一05購05,
072641,T50正2元富07購03,072642,滬深2X元富09購02,
072643,美指2X元富09購01,072644,鴻海元富07購12,
072645,鴻海元富07購13,072646,國巨元富07購19,
072647,國巨元富07購20,072648,台積電元富07購23,
072649,台積電元富07購24,072651,嘉澤元富06購01,
072652,智伸科元富09購02,072653,力成元富09購01,
072654,S&P反1元大04購01,072662,漢唐元大04購01,
072669,祥碩元大04購01,072674,世紀鋼元大04購01,
072675,鴻海國泰05購01,072676,智邦國泰05購01,
072677,大立光國泰05購01,072678,帆宣國泰05購01,
072679,台灣50富邦05購01,072680,台積電富邦05購04,
072682,玉晶光富邦05購01,072683,日月光富邦05購01,
072700,上緯控群益04購03,072702,T50正2元富07購04,
072703,滬深2X元富09購03,072704,日月光元富09購01,
072705,超眾元富09購01,072708,鴻海統一05購04,
072710,台積電統一05購06,072712,群創統一04購03,
072713,彩晶統一04購03,072714,臺企銀國票04購01,
072715,兆豐金國票04購01,072716,聯茂國票04購03,
072722,聯電凱基04購03,072724,義隆凱基04購03,
072725,強茂凱基04購01,072727,大立光凱基05購01,
072728,奇鋐凱基04購03,072733,南電凱基04購02,
072744,新光金元大05購01,072747,玉晶光元大05購03,
072750,祥碩元大04購02,072756,T50反1國泰09購01,
072757,滬深2X國泰05購02,072758,國巨國泰05購03,
072759,台積電國泰05購04,072760,台積電國泰05購05,
072761,金像電國泰05購03,072762,技嘉國泰05購01,
072763,大立光國泰07購02,072764,智易國泰05購01,
072765,上緯控國泰05購01,072766,緯穎國泰05購01,
072767,T50正2富邦05購02,072773,聯茂兆豐04購01,
072774,台郡兆豐05購01,072775,欣興中信04購02,
072776,嘉澤中信04購01,072777,申豐中信04購01,
072778,京城銀康和04購01,072779,台勝科康和04購01,
072780,信錦凱基04購01,072781,友訊凱基04購01,
072782,華邦電凱基05購01,072783,技嘉凱基04購01,
072784,漢唐凱基05購01,072785,聯發科凱基04購03,
072786,可成凱基04購04,072787,總太凱基05購01,
072788,松翰凱基04購02,072789,台達電國票05購01,
072790,台達電國票05購02,072791,華通國票05購01,
072792,鴻海國票05購01,072793,友訊國票04購02,
072794,華邦電國票05購01,072795,可成國票05購01,
072796,可成國票05購02,072797,大立光國票05購01,
072798,泰碩國票05購01,072799,玉晶光國票07購01,
072800,嘉澤國票05購01,072801,貿聯國票05購01,
072802,日月光國票05購01,072803,松翰國票05購02,
072804,松翰國票06購01,072805,力成國票05購01,
072806,巨大國票05購01,072807,上銀統一06購01,
072808,聯電統一06購01,072809,台積電統一04購15,
072810,台積電統一06購03,072811,聯發科統一05購04,
072812,欣興統一06購01,072813,緯穎統一06購01,
072814,南電統一06購01,072815,T50正2元富08購01,
072816,康控元富05購02,072817,祥碩元富08購01,
072818,祥碩元富08購02,072819,T50反1群益04購01,
072820,FANG+群益04購01,072821,華通群益04購02,
072822,台積電群益04購02,072823,台積電群益05購01,
072824,台積電群益05購02,072825,日月光群益04購02,
072826,祥碩群益05購01,072827,松翰群益04購01,
072828,上海銀群益04購01,072829,彩晶群益04購03,
072830,T50正2元大07購01,072831,滬深2X元大04購05,
072832,葡萄王元大07購01,072833,中橡元大07購01,
072834,國巨元大04購05,072835,台積電元大04購04,
072836,台積電元大04購05,072837,聯強元大07購01,
072838,可成元大04購02,072839,強茂元大04購02,
072840,美食元大04購01,072841,大立光元大04購02,
072842,大立光元大05購03,072843,松翰元大04購01,
072844,中租元大07購01,072845,中租元大07購02,
072846,瑞儀元大04購01,072847,聯茂元大04購01,
072848,聯茂元大04購02,072849,聯茂元大04購03,
072850,聯茂元大05購01,072851,致新元大04購01,
072852,達方元大05購01,072853,臺股指元大04購21,
072854,臺股指元大04購22,072855,臺股指元大04購23,
072856,臺股指元大04購24,072857,聯發科國泰09購01,
072858,國揚國泰05購01,072859,松翰國泰06購01,
072860,世紀鋼國泰08購01,072861,味全永豐04購01,
072862,中化永豐04購01,072863,葡萄王永豐04購01,
072864,中橡永豐04購01,072865,劍麟永豐04購01,
072866,英利永豐04購01,072867,旺宏永豐04購01,
072868,華邦電永豐04購01,072869,晶華永豐04購01,
072870,泰碩永豐04購01,072871,揚明光永豐04購01,
072872,祥碩永豐04購01,072873,中租永豐04購01,
072874,上海銀永豐04購01,072875,聚碩永豐04購01,
072876,昇陽半永豐04購01,072877,柏文永豐04購01,
072878,玉晶光兆豐05購01,072879,樺漢兆豐04購01,
072880,國巨中信04購01,072881,日月光中信05購01,
072882,亞德客群益04購01,072883,台達電群益04購02,
072884,國巨群益04購04,072885,台積電群益04購03,
072886,旺宏群益04購03,072887,可成群益04購04,
072888,中租群益04購01,072889,臺股指群益04購01,
072890,臺股指群益04購02,072891,臺股指群益04購03,
072892,臺股指群益04購04,072893,元金2X凱基07購01,
072894,味全凱基07購01,072895,中化凱基05購01,
072896,葡萄王凱基07購01,072897,聯電凱基04購04,
072898,聯電凱基05購01,072899,國巨凱基04購08,
072900,台積電凱基04購08,072901,台積電凱基04購09,
072902,旺宏凱基04購04,072903,聯強凱基07購01,
072904,佳世達凱基05購01,072905,京元電凱基04購01,
072906,全新凱基04購01,072907,大立光凱基04購04,
072908,嘉澤凱基05購01,072909,日月光凱基04購01,
072910,祥碩凱基05購01,072911,上海銀凱基04購01,
072912,台塑化凱基04購01,072913,臺股指凱基07購01,
072914,台灣50元大06購02,072915,滬深2X元大04購06,
072916,香港2X元大04購02,072917,南亞元大04購01,
072918,長興元大04購01,072919,上銀元大04購01,
072920,聯電元大04購01,072921,聯電元大04購02,
072922,鴻海元大05購01,072923,國巨元大05購02,
072924,國巨元大05購03,072925,台積電元大04購06,
072926,台積電元大04購07,072927,台積電元大04購08,
072928,智邦元大04購01,072929,智邦元大04購02,
072930,可成元大04購03,072931,大立光元大04購03,
072932,大立光元大04購04,072933,大立光元大04購05,
072934,泰碩元大07購01,072935,超眾元大04購01,
072936,瑞祺元大04購01,072937,和潤元大07購01,
072938,昇陽半元大07購01,072939,華通永豐04購01,
072940,慧洋永豐04購01,072941,嘉晶永豐04購01,
072942,欣興永豐04購01,072943,新日興永豐04購01,
072944,嘉澤永豐04購01,072945,葡萄王國票06購01,
072946,中橡國票06購01,072947,劍麟國票06購01,
072948,台積電國票04購09,072949,台積電國票05購07,
072950,台積電國票05購08,072951,慧洋國票06購01,
072952,晶華國票06購01,072953,京城銀國票05購01,
072954,緯創國票05購01,072955,祥碩國票05購01,
072956,祥碩國票06購01,072957,中租國票06購01,
072958,昇陽半國票06購01,072959,柏文國票06購01,
072960,臺股指國票04購01,072961,臺股指國票04購02,
072962,聯電統一04購08,072963,聯電統一05購03,
072964,華通統一04購04,072965,旺宏統一04購04,
072966,旺宏統一05購02,072967,景碩統一05購02,
072968,嘉澤統一05購01,072969,日月光統一04購01,
072970,日月光統一04購02,072971,日月光統一06購01,
072972,祥碩統一04購01,072973,祥碩統一05購03,
072974,彩晶統一05購01,072975,T50反1元富07購08,
072976,T50反1元富07購09,072977,聯電元富08購01,
072978,聯電元富08購02,072979,鴻海元富07購14,
072980,國巨元富07購21,072981,台積電元富07購25,
072982,台積電元富07購26,072983,台積電元富07購27,
072984,可成元富07購07,072985,南電元富07購06,
072986,T50正2中信07購02,072987,上証2X群益04購01,
072988,滬深2X群益04購01,072989,S&P正2群益04購01,
072990,元金2X群益04購01,072991,中橡群益07購01,
072992,慧洋群益04購01,072993,晶華群益04購01,
072994,京城銀群益04購01,072995,泰碩群益07購02,
072996,明泰群益04購02,072997,大銀群益04購01,
072998,臻鼎群益04購01,072999,和潤群益04購01,
073000,柏文群益04購01,073001,泰碩群益07購01,
073002,南帝元大04購01,073003,華通元大04購01,
073004,鴻海元大04購01,073005,鴻海元大04購02,
073006,鴻海元大04購03,073007,國巨元大04購07,
073008,台積電元大04購09,073009,台積電元大04購10,
073010,旺宏元大04購06,073011,華邦電元大04購01,
073012,華邦電元大05購01,073013,智邦元大04購03,
073014,台勝科元大07購01,073015,台勝科元大07購02,
073016,嘉澤元大04購01,073017,嘉澤元大04購02,
073018,日月光元大04購01,073019,日月光元大04購02,
073020,臻鼎元大04購01,073021,眾達元大07購01,
073022,祥碩元大04購03,073023,祥碩元大05購01,
073024,GIS元大04購01,073025,世紀鋼元大06購01,
073026,國巨統一05購02,073027,義隆統一05購01,
073028,可成統一06購01,073029,大毅統一06購01,
073030,華新科統一05購01,073031,大立光統一04購06,
073032,新日興統一04購01,073033,創意統一06購01,
073034,群創統一04購04,073035,嘉澤統一05購02,
073036,TPK統一06購01,073037,旭富統一06購01,
073038,樺漢統一06購01,073039,GIS統一06購01,
073040,惠特統一06購01,073041,滬深2X元富04購03,
073042,旺宏元富0A購01,073043,華邦電元富0A購01,
073044,嘉澤元富07購01,073045,嘉澤元富07購02,
073046,康控元富08購01,073047,中租元富08購01,
073048,中租元富08購02,073049,緯穎元富0A購01,
073050,聯強國票05購01,073051,世紀鋼國票05購02,
073052,台船康和04購01,073053,T50正2凱基06購01,
073054,劍麟凱基06購01,073055,英利凱基05購01,
073056,光磊凱基04購01,073057,凌陽凱基07購01,
073058,聯發科凱基04購04,073059,晶華凱基06購01,
073060,京城銀凱基06購01,073061,大立光凱基05購02,
073062,和鑫凱基06購01,073063,玉晶光凱基05購02,
073064,揚明光凱基05購01,073065,台勝科凱基06購01,
073066,眾達凱基06購01,073067,中租凱基07購01,
073068,帆宣凱基06購01,073069,嘉基凱基05購01,
073070,昇陽半凱基07購01,073071,寶成凱基04購01,
073072,世紀鋼凱基04購04,073073,滬深2X國泰06購01,
073074,亞聚國泰05購01,073075,旺宏國泰06購01,
073076,台光電國泰06購01,073077,華新科國泰06購01,
073078,滬深2X富邦06購01,073079,宏碁富邦06購01,
073080,堤維西永豐04購01,073081,聯強永豐04購01,
073082,敬鵬永豐04購01,073083,仲琦永豐04購01,
073084,敦陽科永豐04購01,073085,京城銀永豐04購01,
073086,玉晶光永豐04購01,073087,健策永豐04購01,
073088,永信永豐04購01,073089,聯陽中信04購01,
073090,亞光中信08購01,073091,松翰中信04購01,
073092,國揚兆豐04購01,073093,台表科兆豐05購01,
073094,鴻海統一05購05,073095,台積電統一07購01,
073096,精元統一06購01,073097,精元統一06購02,
073098,聯發科統一05購05,073099,合勤控統一06購01,
073100,松翰統一06購01,073101,松翰統一06購02,
073102,松翰統一06購03,073103,松翰統一06購04,
073104,帆宣統一07購01,073105,帆宣統一08購01,
073106,億豐統一06購01,073107,台聚元富08購01,
073108,華城元富0A購01,073109,大亞元富0A購01,
073110,和桐元富08購01,073111,勝一元富08購01,
073112,順德元富07購01,073113,精元元富08購01,
073114,強茂元富07購01,073115,松翰元富07購01,
073116,達麗元富08購01,073117,精成科元富08購01,
073118,台灣50元大04購07,073119,元黃金元大07購01,
073120,S&P正2元大05購01,073121,FBVIX元大04購02,
073122,台聚元大04購01,073123,台聚元大04購02,
073124,台達化元大04購01,073125,台達化元大04購02,
073126,聯成元大04購01,073127,新纖元大04購01,
073128,永冠元大04購01,073129,永冠元大04購02,
073130,大亞元大04購01,073131,大亞元大04購02,
073132,中纖元大05購01,073133,台肥元大04購01,
073134,台玻元大04購01,073135,永豐餘元大04購01,
073136,東鋼元大04購01,073137,東鋼元大04購02,
073138,中鴻元大04購01,073139,新光鋼元大04購01,
073140,正新元大04購01,073141,正新元大04購02,
073142,南帝元大04購02,073143,聯電元大04購04,
073144,聯電元大04購05,073145,台達電元大04購01,
073146,鴻海元大04購04,073147,鴻海元大04購05,
073148,國巨元大04購08,073149,旺宏元大04購07,
073150,台光電元大04購01,073151,可成元大04購04,
073152,萬海元大04購01,073153,萬海元大04購02,
073154,玉晶光元大06購01,073155,達邁元大04購01,
073156,大聯大元大04購01,073157,欣陸元大04購01,
073158,合勤控元大04購01,073159,合勤控元大04購02,
073160,材料元大04購01,073161,力成元大04購01,
073162,南六元大04購01,073163,億豐元大04購01,
073164,億豐元大04購02,073165,世紀鋼元大04購02,
073166,元石油國票04購01,073167,道瓊反國票07購01,
073168,台聚國票05購01,073169,台達化國票05購01,
073170,新纖國票05購01,073171,永冠國票04購01,
073172,大亞國票04購01,073173,台玻國票05購01,
073174,正新國票05購01,073175,精英國票05購01,
073176,可成國票06購01,073177,萬海國票05購01,
073178,玉晶光國票07購02,073179,達邁國票04購01,
073180,欣陸國票05購01,073181,合勤控國票05購01,
073182,炎洲國票05購01,073183,億豐國票05購01,
073184,元金2X康和04購01,073185,台聚康和04購01,
073186,永豐餘康和04購01,073187,東鋼康和04購01,
073188,順德康和04購01,073189,萬海康和04購01,
073190,台灣大康和04購01,073191,大聯大康和04購01,
073192,欣陸康和04購01,073193,合勤控康和04購01,
073194,松翰康和04購01,073195,台聚凱基04購01,
073196,聯成凱基04購01,073197,永冠凱基04購01,
073198,大亞凱基04購01,073199,中纖凱基05購01,
073200,台肥凱基04購01,073201,台玻凱基04購01,
073202,永豐餘凱基04購01,073203,東鋼凱基04購01,
073204,中鴻凱基04購01,073205,新光鋼凱基04購01,
073206,南帝凱基05購01,073207,國巨凱基05購02,
073208,精英凱基04購01,073209,光罩凱基04購01,
073210,友達凱基05購02,073211,聯發科凱基04購05,
073212,義隆凱基04購04,073213,可成凱基04購05,
073214,大立光凱基04購05,073215,聯詠凱基04購01,
073216,群創凱基05購02,073217,達邁凱基04購01,
073218,欣陸凱基04購01,073219,合勤控凱基04購01,
073220,材料凱基04購01,073221,億豐凱基04購01,
073222,康那香凱基04購01,073223,元石油群益04購01,
073224,元石油群益04購02,073225,元石油群益04購03,
073226,元石油群益04購04,073227,台達化群益04購01,
073228,永冠群益04購01,073229,大亞群益04購01,
073230,喬山群益04購01,073231,東鋼群益04購01,
073232,中鴻群益04購01,073233,新光鋼群益04購01,
073234,正新群益04購01,073235,精英群益04購01,
073236,光罩群益04購01,073237,萬海群益04購01,
073238,玉晶光群益04購05,073239,欣陸群益04購01,
073240,炎洲群益04購01,073241,材料群益04購01,
073242,帆宣群益04購01,073243,億豐群益04購01,
073244,台達化國泰06購01,073245,永冠國泰06購01,
073246,大亞國泰06購01,073247,精英國泰06購01,
073248,上銀富邦06購01,073249,智邦富邦06購01,
073250,精元富邦06購01,073251,強茂富邦06購01,
073252,漢翔富邦04購01,073253,大立光富邦08購01,
073254,聯陽富邦06購01,073255,台聚永豐04購01,
073256,台達化永豐04購01,073257,聯成永豐04購01,
073258,華城永豐04購01,073259,永冠永豐04購01,
073260,聲寶永豐04購01,073261,大亞永豐04購01,
073262,興農永豐04購01,073263,中纖永豐04購01,
073264,台肥永豐04購01,073265,喬山永豐04購01,
073266,勝一永豐04購01,073267,台玻永豐04購01,
073268,東鋼永豐04購01,073269,新光鋼永豐04購01,
073270,正新永豐04購01,073271,精英永豐04購01,
073272,光罩永豐04購01,073273,海悅永豐04購01,
073274,瑞軒永豐04購01,073275,萬海永豐04購01,
073276,漢翔永豐04購01,073277,華立永豐04購01,
073278,華晶科永豐04購01,073279,達邁永豐04購01,
073280,貿聯永豐04購01,073281,大聯大永豐04購01,
073282,欣陸永豐04購01,073283,合勤控永豐04購01,
073284,炎洲永豐04購01,073285,材料永豐04購01,
073286,訊連永豐04購01,073287,長虹永豐04購01,
073288,達運永豐04購01,073289,精誠永豐04購01,
073290,南六永豐04購01,073291,長華永豐04購01,
073292,億豐永豐04購01,073293,T50反1中信08購02,
073294,香港2X中信06購01,073295,元金2X中信06購01,
073296,聯電中信05購01,073297,大立光中信06購01,
073298,大成鋼兆豐04購01,073299,鴻海兆豐04購02,
073300,聯發科兆豐04購02,073301,華新科兆豐05購01,
073302,大立光兆豐05購01,073303,康控兆豐04購01,
